entry_ts,exit_ts,side,setup,entry,risk_price,r_1x
2024-11-11 14:00:00+00:00,2024-11-11 15:30:00+00:00,-1,FVG,2635.38,8.4439,2.38927
2024-11-11 18:15:00+00:00,2024-11-11 18:45:00+00:00,-1,NY,2612.475,6.1471,-1.03254
2024-11-13 15:00:00+00:00,2024-11-14 05:30:00+00:00,-1,FVG,2601.88,17.5019,2.44758
2024-11-19 02:15:00+00:00,2024-11-19 07:00:00+00:00,1,NY,2618.66,3.5825,-0.05583
2024-11-20 13:30:00+00:00,2024-11-20 16:45:00+00:00,1,FVG,2637.83,5.2929,2.32335
2024-11-20 17:00:00+00:00,2024-11-21 11:15:00+00:00,1,NY,2650.93,7.2782,2.85711
2024-11-25 13:30:00+00:00,2024-11-25 14:00:00+00:00,1,NY,2685.72,17.3073,-1.01156
2024-11-25 14:30:00+00:00,2024-11-25 18:15:00+00:00,-1,FVG,2645.375,10.8789,2.42692
2024-11-26 15:00:00+00:00,2024-11-27 05:30:00+00:00,-1,FVG,2622.63,19.9792,-1.01001
2024-11-27 14:00:00+00:00,2024-11-27 15:00:00+00:00,1,FVG,2656.545,13.8708,-1.01442
2024-11-27 15:15:00+00:00,2024-11-29 02:15:00+00:00,-1,NY,2639.43,19.3529,-1.01033
2024-12-02 13:45:00+00:00,2024-12-02 16:00:00+00:00,1,FVG,2647.015,6.9314,-1.02885
2024-12-03 13:30:00+00:00,2024-12-03 15:00:00+00:00,1,NY,2646.555,7.5251,-1.02658
2024-12-03 16:45:00+00:00,2024-12-04 13:00:00+00:00,1,NY,2647.39,12.7059,-1.01574
2024-12-04 13:45:00+00:00,2024-12-05 15:00:00+00:00,1,FVG,2645.105,8.7844,-1.02277
2024-12-05 15:15:00+00:00,2024-12-05 16:00:00+00:00,-1,NY,2636.205,6.8861,-1.02904
2024-12-05 16:15:00+00:00,2024-12-06 03:45:00+00:00,-1,NY,2640.79,14.29,-0.014
2024-12-06 13:30:00+00:00,2024-12-08 23:00:00+00:00,-1,NY,2635.64,10.4026,-1.01923
2024-12-09 14:00:00+00:00,2024-12-09 16:45:00+00:00,1,FVG,2665.795,5.6446,-0.03543
2024-12-10 10:45:00+00:00,2024-12-11 14:45:00+00:00,1,FVG,2674.105,13.1928,2.42515
2024-12-11 15:15:00+00:00,2024-12-12 01:30:00+00:00,1,FVG,2712.71,7.2739,-0.0275
2024-12-13 13:30:00+00:00,2024-12-13 20:45:00+00:00,-1,NY,2665.49,5.695,2.8525
2024-12-13 21:15:00+00:00,2024-12-15 23:45:00+00:00,-1,NY,2648.745,4.0646,-1.0492
2024-12-18 14:45:00+00:00,2024-12-18 19:45:00+00:00,-1,FVG,2638.675,11.1269,2.42383
2024-12-20 13:30:00+00:00,2024-12-20 13:30:00+00:00,-1,NY,2600.735,6.5219,-1.03067
2024-12-23 10:45:00+00:00,2024-12-23 15:00:00+00:00,-1,FVG,2620.9,4.1271,2.27345
2024-12-26 14:00:00+00:00,2024-12-26 15:00:00+00:00,-1,FVG,2623.01,7.2968,-1.02741
2024-12-27 13:30:00+00:00,2024-12-27 19:45:00+00:00,-1,NY,2620.595,4.4609,-0.04483
2024-12-27 20:15:00+00:00,2024-12-27 21:45:00+00:00,-1,NY,2615.03,5.0585,-1.03954
2024-12-30 14:00:00+00:00,2024-12-31 15:00:00+00:00,-1,FVG,2606.495,11.5578,-1.0173
